NUTS2_code,process,hour,load
PL61,heating_residential,1,441.665223392967
PL61,heating_residential,2,441.195866088618
PL61,heating_residential,3,442.2910331321
PL61,heating_residential,4,446.67170130602995
PL61,heating_residential,5,447.1410586103791
PL61,heating_residential,6,448.236225653861
PL61,heating_residential,7,450.895917045176
PL61,heating_residential,8,453.71206087127297
PL61,heating_residential,9,449.331392697344
PL61,heating_residential,10,444.481367219065
PL61,heating_residential,11,433.529696784241
PL61,heating_residential,12,418.353810610271
PL61,heating_residential,13,404.742448784133
PL61,heating_residential,14,398.797256262371
PL61,heating_residential,15,396.60692217540605
PL61,heating_residential,16,396.1375648710569
PL61,heating_residential,17,399.89242330585296
PL61,heating_residential,18,403.1779244363
PL61,heating_residential,19,411.313451045027
PL61,heating_residential,20,424.924812871165
PL61,heating_residential,21,435.720030871206
PL61,heating_residential,22,442.2910331321
PL61,heating_residential,23,443.38620017558196
PL61,heating_residential,24,435.720030871206
PL61,heating_residential,25,441.665223392967
PL61,heating_residential,26,441.195866088618
PL61,heating_residential,27,442.2910331321
PL61,heating_residential,28,446.67170130602995
PL61,heating_residential,29,447.1410586103791
PL61,heating_residential,30,448.236225653861
PL61,heating_residential,31,450.895917045176
PL61,heating_residential,32,453.71206087127297
PL61,heating_residential,33,449.331392697344
PL61,heating_residential,34,444.481367219065
PL61,heating_residential,35,433.529696784241
PL61,heating_residential,36,418.353810610271
PL61,heating_residential,37,404.742448784133
PL61,heating_residential,38,398.797256262371
PL61,heating_residential,39,396.60692217540605
PL61,heating_residential,40,396.1375648710569
PL61,heating_residential,41,399.89242330585296
PL61,heating_residential,42,403.1779244363
PL61,heating_residential,43,411.313451045027
PL61,heating_residential,44,424.924812871165
PL61,heating_residential,45,435.720030871206
PL61,heating_residential,46,442.2910331321
PL61,heating_residential,47,443.38620017558196
PL61,heating_residential,48,435.720030871206
PL61,heating_residential,49,470.296018958292
PL61,heating_residential,50,469.20085191481
PL61,heating_residential,51,470.296018958292
PL61,heating_residential,52,475.77185417570394
PL61,heating_residential,53,475.77185417570394
PL61,heating_residential,54,476.867021219187
PL61,heating_residential,55,480.152522349634
PL61,heating_residential,56,482.81221374094804
PL61,heating_residential,57,477.962188262669
PL61,heating_residential,58,473.581520088739
PL61,heating_residential,59,461.37823017565
PL61,heating_residential,60,444.950724523414
PL61,heating_residential,61,430.713552958143
PL61,heating_residential,62,425.237717740731
PL61,heating_residential,63,422.421573914634
PL61,heating_residential,64,422.421573914634
PL61,heating_residential,65,426.332884784214
PL61,heating_residential,66,429.618385914661
PL61,heating_residential,67,437.284555219038
PL61,heating_residential,68,451.521726784309
PL61,heating_residential,69,463.099206958265
PL61,heating_residential,70,471.391186001775
PL61,heating_residential,71,471.391186001775
PL61,heating_residential,72,463.099206958265
PL61,heating_residential,73,621.7419758284279
PL61,heating_residential,74,621.7419758284279
PL61,heating_residential,75,622.8371428719099
PL61,heating_residential,76,630.503312176287
PL61,heating_residential,77,629.251692698021
PL61,heating_residential,78,630.972669480636
PL61,heating_residential,79,635.040432784999
PL61,heating_residential,80,639.108196089363
PL61,heating_residential,81,633.3194560023841
PL61,heating_residential,82,626.904906176273
PL61,heating_residential,83,611.259662697954
PL61,heating_residential,84,588.57405965439
PL61,heating_residential,85,569.956219915189
PL61,heating_residential,86,561.820693306463
PL61,heating_residential,87,559.004549480365
PL61,heating_residential,88,559.004549480365
PL61,heating_residential,89,564.167479828211
PL61,heating_residential,90,568.861052871707
PL61,heating_residential,91,579.343366002181
PL61,heating_residential,92,598.430563045731
PL61,heating_residential,93,613.606449219701
PL61,heating_residential,94,624.088762350176
PL61,heating_residential,95,623.462952611043
PL61,heating_residential,96,613.606449219701
PL61,heating_residential,97,559.630359219498
PL61,heating_residential,98,558.535192176016
PL61,heating_residential,99,560.256168958631
PL61,heating_residential,100,565.888456610826
PL61,heating_residential,101,565.888456610826
PL61,heating_residential,102,566.983623654309
PL61,heating_residential,103,570.894934523888
PL61,heating_residential,104,574.336888089119
PL61,heating_residential,105,569.330410176056
PL61,heating_residential,106,563.072312784729
PL61,heating_residential,107,548.209331480325
PL61,heating_residential,108,528.965682001992
PL61,heating_residential,109,512.538176349756
PL61,heating_residential,110,505.654269219295
PL61,heating_residential,111,502.838125393197
PL61,heating_residential,112,502.2123156540649
PL61,heating_residential,113,506.905888697561
PL61,heating_residential,114,510.817199567141
PL61,heating_residential,115,520.986607828048
PL61,heating_residential,116,536.944756175935
PL61,heating_residential,117,551.6512850455549
PL61,heating_residential,118,560.725526262981
PL61,heating_residential,119,560.725526262981
PL61,heating_residential,120,551.181927741206
PL61,heating_residential,121,559.630359219498
PL61,heating_residential,122,558.535192176016
PL61,heating_residential,123,560.256168958631
PL61,heating_residential,124,565.888456610826
PL61,heating_residential,125,565.888456610826
PL61,heating_residential,126,566.983623654309
PL61,heating_residential,127,570.894934523888
PL61,heating_residential,128,574.336888089119
PL61,heating_residential,129,569.330410176056
PL61,heating_residential,130,563.072312784729
PL61,heating_residential,131,548.209331480325
PL61,heating_residential,132,528.965682001992
PL61,heating_residential,133,512.538176349756
PL61,heating_residential,134,505.654269219295
PL61,heating_residential,135,502.838125393197
PL61,heating_residential,136,502.2123156540649
PL61,heating_residential,137,506.905888697561
PL61,heating_residential,138,510.817199567141
PL61,heating_residential,139,520.986607828048
PL61,heating_residential,140,536.944756175935
PL61,heating_residential,141,551.6512850455549
PL61,heating_residential,142,560.725526262981
PL61,heating_residential,143,560.725526262981
PL61,heating_residential,144,551.181927741206
PL61,heating_residential,145,528.6527771324252
PL61,heating_residential,146,528.6527771324252
PL61,heating_residential,147,529.122134436775
PL61,heating_residential,148,535.380231828103
PL61,heating_residential,149,534.75442208897
PL61,heating_residential,150,536.006041567235
PL61,heating_residential,151,540.386709741165
PL61,heating_residential,152,543.202853567262
PL61,heating_residential,153,538.1963756542
PL61,heating_residential,154,531.938278262872
PL61,heating_residential,155,519.10917861065
PL61,heating_residential,156,500.647791306233
PL61,heating_residential,157,484.84609539313
PL61,heating_residential,158,477.49283095832
PL61,heating_residential,159,474.833139567005
PL61,heating_residential,160,474.833139567005
PL61,heating_residential,161,479.213807740935
PL61,heating_residential,162,482.655761306165
PL61,heating_residential,163,492.66871713229006
PL61,heating_residential,164,508.470413045393
PL61,heating_residential,165,521.9253224367479
PL61,heating_residential,166,530.3737539150401
PL61,heating_residential,167,530.3737539150401
PL61,heating_residential,168,521.299512697615
PL61,heating_residential,169,559.630359219498
PL61,heating_residential,170,558.535192176016
PL61,heating_residential,171,560.256168958631
PL61,heating_residential,172,565.888456610826
PL61,heating_residential,173,565.888456610826
PL61,heating_residential,174,566.983623654309
PL61,heating_residential,175,570.894934523888
PL61,heating_residential,176,574.336888089119
PL61,heating_residential,177,569.330410176056
PL61,heating_residential,178,563.072312784729
PL61,heating_residential,179,548.209331480325
PL61,heating_residential,180,528.965682001992
PL61,heating_residential,181,512.538176349756
PL61,heating_residential,182,505.654269219295
PL61,heating_residential,183,502.838125393197
PL61,heating_residential,184,502.2123156540649
PL61,heating_residential,185,506.905888697561
PL61,heating_residential,186,510.817199567141
PL61,heating_residential,187,520.986607828048
PL61,heating_residential,188,536.944756175935
PL61,heating_residential,189,551.6512850455549
PL61,heating_residential,190,560.725526262981
PL61,heating_residential,191,560.725526262981
PL61,heating_residential,192,551.181927741206
PL61,heating_residential,193,528.6527771324252
PL61,heating_residential,194,528.6527771324252
PL61,heating_residential,195,529.122134436775
PL61,heating_residential,196,535.380231828103
PL61,heating_residential,197,534.75442208897
PL61,heating_residential,198,536.006041567235
PL61,heating_residential,199,540.386709741165
PL61,heating_residential,200,543.202853567262
PL61,heating_residential,201,538.1963756542
PL61,heating_residential,202,531.938278262872
PL61,heating_residential,203,519.10917861065
PL61,heating_residential,204,500.647791306233
PL61,heating_residential,205,484.84609539313
PL61,heating_residential,206,477.49283095832
PL61,heating_residential,207,474.833139567005
PL61,heating_residential,208,474.833139567005
PL61,heating_residential,209,479.213807740935
PL61,heating_residential,210,482.655761306165
PL61,heating_residential,211,492.66871713229006
PL61,heating_residential,212,508.470413045393
PL61,heating_residential,213,521.9253224367479
PL61,heating_residential,214,530.3737539150401
PL61,heating_residential,215,530.3737539150401
PL61,heating_residential,216,521.299512697615
PL61,heating_residential,217,499.396171827967
PL61,heating_residential,218,498.3010047844849
PL61,heating_residential,219,499.396171827967
PL61,heating_residential,220,504.872007045379
PL61,heating_residential,221,504.872007045379
PL61,heating_residential,222,506.592983827994
PL61,heating_residential,223,509.878484958441
PL61,heating_residential,224,512.6946287845391
PL61,heating_residential,225,507.688150871477
PL61,heating_residential,226,502.681672958414
PL61,heating_residential,227,489.38321600184196
PL61,heating_residential,228,472.173448175691
PL61,heating_residential,229,457.779824175637
PL61,heating_residential,230,450.583012175609
PL61,heating_residential,231,448.236225653861
PL61,heating_residential,232,447.76686834951204
PL61,heating_residential,233,452.773346262574
PL61,heating_residential,234,456.68465713215403
PL61,heating_residential,235,464.976636175664
PL61,heating_residential,236,479.839617480067
PL61,heating_residential,237,492.19935982794
PL61,heating_residential,238,500.960696175799
PL61,heating_residential,239,499.86552913231696
PL61,heating_residential,240,492.19935982794
PL61,heating_residential,241,528.6527771324252
PL61,heating_residential,242,528.6527771324252
PL61,heating_residential,243,529.122134436775
PL61,heating_residential,244,535.380231828103
PL61,heating_residential,245,534.75442208897
PL61,heating_residential,246,536.006041567235
PL61,heating_residential,247,540.386709741165
PL61,heating_residential,248,543.202853567262
PL61,heating_residential,249,538.1963756542
PL61,heating_residential,250,531.938278262872
PL61,heating_residential,251,519.10917861065
PL61,heating_residential,252,500.647791306233
PL61,heating_residential,253,484.84609539313
PL61,heating_residential,254,477.49283095832
PL61,heating_residential,255,474.833139567005
PL61,heating_residential,256,474.833139567005
PL61,heating_residential,257,479.213807740935
PL61,heating_residential,258,482.655761306165
PL61,heating_residential,259,492.66871713229006
PL61,heating_residential,260,508.470413045393
PL61,heating_residential,261,521.9253224367479
PL61,heating_residential,262,530.3737539150401
PL61,heating_residential,263,530.3737539150401
PL61,heating_residential,264,521.299512697615
PL61,heating_residential,265,528.6527771324252
PL61,heating_residential,266,528.6527771324252
PL61,heating_residential,267,529.122134436775
PL61,heating_residential,268,535.380231828103
PL61,heating_residential,269,534.75442208897
PL61,heating_residential,270,536.006041567235
PL61,heating_residential,271,540.386709741165
PL61,heating_residential,272,543.202853567262
PL61,heating_residential,273,538.1963756542
PL61,heating_residential,274,531.938278262872
PL61,heating_residential,275,519.10917861065
PL61,heating_residential,276,500.647791306233
PL61,heating_residential,277,484.84609539313
PL61,heating_residential,278,477.49283095832
PL61,heating_residential,279,474.833139567005
PL61,heating_residential,280,474.833139567005
PL61,heating_residential,281,479.213807740935
PL61,heating_residential,282,482.655761306165
PL61,heating_residential,283,492.66871713229006
PL61,heating_residential,284,508.470413045393
PL61,heating_residential,285,521.9253224367479
PL61,heating_residential,286,530.3737539150401
PL61,heating_residential,287,530.3737539150401
PL61,heating_residential,288,521.299512697615
PL61,heating_residential,289,499.396171827967
PL61,heating_residential,290,498.3010047844849
PL61,heating_residential,291,499.396171827967
PL61,heating_residential,292,504.872007045379
PL61,heating_residential,293,504.872007045379
PL61,heating_residential,294,506.592983827994
PL61,heating_residential,295,509.878484958441
PL61,heating_residential,296,512.6946287845391
PL61,heating_residential,297,507.688150871477
PL61,heating_residential,298,502.681672958414
PL61,heating_residential,299,489.38321600184196
PL61,heating_residential,300,472.173448175691
PL61,heating_residential,301,457.779824175637
PL61,heating_residential,302,450.583012175609
PL61,heating_residential,303,448.236225653861
PL61,heating_residential,304,447.76686834951204
PL61,heating_residential,305,452.773346262574
PL61,heating_residential,306,456.68465713215403
PL61,heating_residential,307,464.976636175664
PL61,heating_residential,308,479.839617480067
PL61,heating_residential,309,492.19935982794
PL61,heating_residential,310,500.960696175799
PL61,heating_residential,311,499.86552913231696
PL61,heating_residential,312,492.19935982794
PL61,heating_residential,313,499.396171827967
PL61,heating_residential,314,498.3010047844849
PL61,heating_residential,315,499.396171827967
PL61,heating_residential,316,504.872007045379
PL61,heating_residential,317,504.872007045379
PL61,heating_residential,318,506.592983827994
PL61,heating_residential,319,509.878484958441
PL61,heating_residential,320,512.6946287845391
PL61,heating_residential,321,507.688150871477
PL61,heating_residential,322,502.681672958414
PL61,heating_residential,323,489.38321600184196
PL61,heating_residential,324,472.173448175691
PL61,heating_residential,325,457.779824175637
PL61,heating_residential,326,450.583012175609
PL61,heating_residential,327,448.236225653861
PL61,heating_residential,328,447.76686834951204
PL61,heating_residential,329,452.773346262574
PL61,heating_residential,330,456.68465713215403
PL61,heating_residential,331,464.976636175664
PL61,heating_residential,332,479.839617480067
PL61,heating_residential,333,492.19935982794
PL61,heating_residential,334,500.960696175799
PL61,heating_residential,335,499.86552913231696
PL61,heating_residential,336,492.19935982794
PL61,heating_residential,337,528.6527771324252
PL61,heating_residential,338,528.6527771324252
PL61,heating_residential,339,529.122134436775
PL61,heating_residential,340,535.380231828103
PL61,heating_residential,341,534.75442208897
PL61,heating_residential,342,536.006041567235
PL61,heating_residential,343,540.386709741165
PL61,heating_residential,344,543.202853567262
PL61,heating_residential,345,538.1963756542
PL61,heating_residential,346,531.938278262872
PL61,heating_residential,347,519.10917861065
PL61,heating_residential,348,500.647791306233
PL61,heating_residential,349,484.84609539313
PL61,heating_residential,350,477.49283095832
PL61,heating_residential,351,474.833139567005
